#번호	종류	자리수	예산	예시위치	JP	KO
3616	map	1	39	/RT30.MAP@124769	ほっほっほっ、\nこれは楽チンじゃのう。%b	
3617	map	1	65	/RT30.MAP@124891	　\nぴんぽんぱんぽ～ん\nぶつっ%b%h%H%m1%V100［%m0男の声%m1］%V0%m0\n	
3618	map	1	114	/RT30.MAP@124957	このたびは、\n当マジックサークルをご利用いただきまことにありがとうございます。%b%h%H%m1%V100［%m0男の声%m1］%V0%m0\n	
3619	map	1	114	/RT30.MAP@125072	間もなく、\nシステムが発動いたします。\nおわすれもののないよう、\nご注意ください。%b%H%m1%V100［%m0男の声%m1］%V0%m0\n	
3620	map	1	75	/RT30.MAP@125187	では、\nまたのご訪問をお待ちしております。%b%h　\nぴんぽんぱんぽ～ん\nぶつっ%b	
3621	map	1	22	/RT30.MAP@125294	なんだ、いまのは？%b%h	
3622	map	1	33	/RT30.MAP@125348	・・・・・・？\nう・・・うわっ！%b	
3623	map	1	30	/RT30.MAP@125413	なんだってんだ、いったい？%b%h	
3624	map	1	25	/RT30.MAP@125475	え・・・？\nおうわぁっ！%b	
3625	map	1	60	/RT30.MAP@125532	ちょ・・・\nちょっと待ってよ！\nいったい・・・きゃぁぁぁっ！%b	
3626	map	1	50	/RT30.MAP@125624	なんと！\nいまの声は、\nいったいどこから・・・？%b%h	
3627	map	1	18	/RT30.MAP@125706	・・・むぉっ！？%b	
3628	map	1	37	/RT30.MAP@125804	え、なに！？\nいま、なんて言ったの？%b	
3629	map	1	43	/RT30.MAP@125873	なんだなんだ、\nこんどは何する気だぁ！？%b%h	
3630	map	1	30	/RT30.MAP@125948	う・・・どわぁぁぁぁぁぁっ！%b	
3631	map	1	53	/RT30.MAP@126010	おわすれもの、って・・・\nおい、ちょっと待てくれ！%b%h	
3632	map	1	28	/RT30.MAP@126095	待てって・・・だぁぁぁっ！%b	
3633	map	1	35	/RT30.MAP@126156	はい、\nよろしくおねがいしますよ。%b	
3634	map	1	39	/RT30.MAP@126224	あん？\nなんだってんだ、いったい！？%b%h	
3635	map	1	35	/RT30.MAP@126296	・・・・・・ん？\nなんか体が・・・%b	
3636	map	1	32	/RT30.MAP@126419	このシカケ、まだ動いてたのか。%b	
3637	map	1	22	/RT30.MAP@126483	・・・またコレかよ。%b	
3638	map	1	47	/RT30.MAP@126593	いいかげん、\nこのメッセージにもあきてきたわ。%b	
3639	map	1	50	/RT30.MAP@126672	なんと！\nいまだに\nこのしかけが動いておるとは！%b%h	
3640	map	1	62	/RT30.MAP@126754	さすが魔導士、\nいらんトコの手入れは、\nいきとどいておるのう。%b	
3641	map	1	33	/RT30.MAP@126896	わーい！\nまた、しゃべったぁ！%b%h	
3642	map	1	52	/RT30.MAP@126961	ねーねー、\nいったい、\nだれがしゃべってんのかなぁ？%b	
3643	map	1	39	/RT30.MAP@127045	あぁ、そうかいそうかい。\nけっ・・・。%b	
3644	map	1	54	/RT30.MAP@127116	ほっほっほっ、\n近ごろの魔導士は、\nしゃれておるのう。%b	
3645	map	1	62	/RT30.MAP@127202	わぁったわぁった。\nいったい、\n何回聞かせりゃ気がすむんだ！？%b	
3646	map	1	72	/RT30.MAP@127297	うーん・・・\nそろそろメッセージを変えてみるのも\nいいかもしれませんね。%b	
3647	map	1	50	/RT30.MAP@127402	うるせぇ！\nオレだって、\n来たくて来てんじゃねぇ！%b	
3648	map	1	49	/RT30.MAP@127485	また、この声かい？\nなんか、ブキミだねぇ・・・。%b	
3649	map	1	28	/RT30.MAP@127642	な、なんだ、いまのは！？%b%h	
3650	map	1	66	/RT30.MAP@127702	とりあえず、\nここにはだれもいない\nってコトはわかったけど・・・。%b	
3651	map	1	46	/RT30.MAP@127800	な、なんだぁ！？\nバカにしてんのか、\nくそっ！%b	
3652	map	1	59	/RT30.MAP@127878	な、なに、いまの・・・！？\nどこから聞こえてきたのかしら？%b	
3653	map	1	72	/RT30.MAP@127969	な、なんと！\n人の気配をさっして、\nひとりでにしゃべり出すシカケとは！%b%h	
3654	map	1	45	/RT30.MAP@128073	さすが魔導士、\nいらんトコにこっておるのう。%b	
3655	map	1	37	/RT30.MAP@128150	・・・・・・。\nふん、バカバカしい。%b	
3656	map	1	18	/RT30.MAP@128219	いまのなに！？%b%h	
3657	map	1	39	/RT30.MAP@128269	ねーねー、\nどっから聞こえてきたの？%b%h	
3658	map	1	39	/RT30.MAP@128340	だれが、しゃべったの？\nねーってばぁ！%b	
3659	map	1	58	/RT30.MAP@128411	けっ、アホくさ。\nこれだから、\n魔導士ってヤツはよ・・・。%b	
3660	map	1	68	/RT30.MAP@128501	なんだそりゃあ！？\nせっかく上って来たってぇのに、\nそれはねぇだろ？%b	
3661	map	1	20	/RT30.MAP@128602	バカにしやがって！%b	
3662	map	1	49	/RT30.MAP@128655	・・・だから、魔導士なんて\nアテにできねぇんだ！%b	
3663	map	1	45	/RT30.MAP@128737	ちょっとちょっと！\nなんだい、いまのは！？%b%h	
3664	map	1	41	/RT30.MAP@128815	いったい、\nどういうシカケになってんだ？%b	
3665	map	1	62	/RT30.MAP@128871	ぴんぽんぱんぽ～ん\nぶつっ%b%h%H%m1%V100［%m0男の声%m1］%V0%m0\n	
3666	map	1	65	/RT30.MAP@128934	ただいまルスにしております。%b%h%H%m1%V100［%m0男の声%m1］%V0%m0\n	
3667	map	1	94	/RT30.MAP@129000	当分もどらないと思いますので、\nどうぞお引きとりください。%b%h%H%m1%V100［%m0男の声%m1］%V0%m0\n	
3668	map	1	121	/RT30.MAP@129095	なお、お帰りのさいは、\nこの部屋の\nマジックサークルをご利用いただくとたいへん便利です。%b%H%m1%V100［%m0男の声%m1］%V0%m0\n	
3669	map	1	52	/RT30.MAP@129217	それでは、\nまたのご訪問をお待ちしております。%b%h　\n	
3670	map	1	27	/RT30.MAP@129270	ぴんぽんぱんぽ～ん\nぶつっ%b	
3671	map	1	43	/RW00.MAP@185128	で、でけぇ・・・。\nなんだ、この水晶は！？%b	
3672	map	1	60	/RW00.MAP@185203	しかも、\n中になにかの影みたいなものが\nうかびあがってるぜ！%b	
3673	map	1	41	/RW00.MAP@185296	うーん・・・\nまぁ、こんなモンですかね。%b	
3674	map	1	64	/RW00.MAP@185429	と、するとだ・・・、\n・・・・・・・・が、\n・・・・・・・・で、%b	
3675	map	1	50	/RW00.MAP@185526	おおっ！\nこいつをバラして売りゃあ\n大金もちだぜ！%b	
3676	map	1	72	/RW00.MAP@185609	な、なんだい、これは！？\nあの島で見たのと、\nまるっきり同じじゃないか！%b	
3677	map	1	62	/RW00.MAP@185714	・・・でも、\nなんだか受ける印象がちがうのは\nどうしてだろう？%b	
3678	map	1	24	/RW00.MAP@185890	こ、これは一体・・・？%b	
3679	map	1	51	/RW00.MAP@185946	さっき感じたふしぎな気分は、\nこれのせいなのか！？%b	
3680	map	1	22	/RW00.MAP@186029	こ、こいつぁ・・・。%b	
3681	map	1	44	/RW00.MAP@186083	%s0が言ってたのは\nこの水晶のことなのか！？%b	
3682	map	1	43	/RW00.MAP@186159	な、なんなの！？\nこの大きな水晶は・・・。%b	
3683	map	1	56	/RW00.MAP@186234	あら？\nよく見ると、\n中に何かうつっているような・・・？%b	
3684	map	1	56	/RW00.MAP@186322	なんと！？\nこれほど大きな水晶が\n立っておるとは・・・。%b	
3685	map	1	54	/RW00.MAP@186410	この水晶は、\nゲンユウサイと\n関りのあるものなのか！？%b	
3686	map	1	37	/RW00.MAP@186496	わーい、なにこれー！？\nきっれーい！%b	
3687	map	1	43	/RW00.MAP@186565	コレ・・・\nもって帰っちゃってもいいかな？%b	
3688	map	1	28	/RW00.MAP@186640	んだぁ、こりゃあ・・・！？%b	
3689	map	1	79	/RW00.MAP@186700	ったく、%s0のヤツ、\nこんなモノ見せるために、\nオレたちを引っぱって来たのか！？%b	
3690	map	1	45	/RW00.MAP@186811	ほっほっほっ、\n実にあやしげな水晶じゃわい。%b	
3691	map	1	45	/RW00.MAP@186888	この水晶も、\n母上と関りがあるのだろうか！？%b	
3692	map	1	68	/RW00.MAP@186965	いまはまだよくわからんが、\nこの水晶も\n何かたいせつなものらしいな。%b	
3693	map	1	53	/RW00.MAP@187065	水晶の中に見える影・・・\nあれがカカルクランなの！？%b	
3694	map	1	80	/RW00.MAP@187150	ロクセリオどののおかげで、\nこの水晶のことも\n少しはわかりかけてきたようですな。%b	
3695	map	1	45	/RW00.MAP@187262	水晶の中に、\nもう１つの世界が見える・・・。%b	
3696	map	1	59	/RW00.MAP@187339	%s6はねぇ、\nはじめから、この水晶のヒミツを\n知ってたのよ。%b	
3697	map	1	52	/RW00.MAP@187430	・・・なぁーんちゃってぇ！\nう・そ！\nうそだよーん！%b	
3698	map	1	76	/RW00.MAP@187514	この水晶が、その・・・\nカカルクランとかってゆーのと\nかかわりがあんのか！？%b	
3699	map	1	79	/RW00.MAP@187622	ほっほっほっ、\nこの水晶をとおして、\nかすかにじゃが\nカカルクランが見えるわい。%b	
3700	map	1	47	/RW00.MAP@187733	ちくしょう・・・！\nこんなもののために・・・！%b	
3701	map	1	43	/RW00.MAP@187813	金にもならねぇんなら、\nキョーミはねぇよ。%b	
3702	map	1	43	/RW00.MAP@187889	いつ見ても、\n気味の悪い水晶だねぇ・・・。%b	
3703	map	1	24	/RW00.MAP@188108	なんだろう、この森。%b%h	
3704	map	1	37	/RW00.MAP@188164	なぜか、\nふしぎな気分にさせられる。%b	
3705	map	1	45	/RW00.MAP@188233	そうかぁ？\nオレにはよくわからんが・・・。%b%h	
3706	map	1	43	/RW00.MAP@188310	とにかく、\nその辺を歩きまわってみようぜ。%b	
3707	map	1	89	/RW0B.MAP@188675	オレたちもな、\n幽玄の森の妖精が\nロッサム国の忘却の森へ\n行けって言うから来ただけなんだ。%b	
3708	map	1	81	/RW0B.MAP@188977	いやなに、\nあの妖精がな、\nこのロッサム国の忘却の森へ\n行くように急かすものでな。%b	
3709	map	1	74	/RW0B.MAP@189479	オレたちはその妖精に言われて、\nこのロッサム国の忘却の森まで\n来たんだぜ。%b	
3710	map	1	49	/RW0B.MAP@189812	それよりも、ここは\nロッサム国の忘却の森なのよ。%b	
3711	map	1	95	/RW0B.MAP@190135	幽玄の森で会った妖精の\n言葉に導かれるままに、\nロッサム国の忘却の森へ\n来てみたんじゃが・・・。%b	
3712	map	1	83	/RW0B.MAP@190623	オレたちは\n幽玄の森の妖精に、\nロッサム国の忘却の森に\n行くようにと言われただけだ。%b	
3713	map	1	71	/RW0B.MAP@191002	えへへっ、\nどうしてこんな\nロッサム国の忘却の森なんかに\nいるのかって？%b	
3714	map	1	52	/RW0B.MAP@192364	ここは・・・\n見たところ\n忘却の森のようだが・・・。%b	
3715	map	1	10	/TEST.MAP@98748	やは！！%b	
3716	map	1	10	/TEST.MAP@98759	あうあう%b	
3717	map	1	8	/TEST.MAP@98770	かー！%b	
3718	map	1	34	/TEST.MAP@98779	はっはっはっ、いやいや、まったく%b	
3719	map	1	20	/TEST.MAP@98814	これはダミーです！%b	
3720	map	1	46	/TEST.MAP@98835	だから、だからはタカラじゃなくてだからなの。%b	
3721	map	1	20	/TEST.MAP@98882	ヘクター命（泉談）%b	
3722	map	1	28	/TEST.MAP@98903	まだシナリオがないの・・・%b	
3723	map	1	34	/TEST.MAP@98932	なに！？　シナリオがないだぁ？？%b	
3724	map	1	63	/TEST.MAP@98967	ミックにシナリオを請求してください。運がよければ出てきます(_)%b	
3725	map	1	37	/YD00.MAP@72281	くそっ、\nちっともラチがあかねぇ！%b%h	
3726	map	1	62	/YD00.MAP@72350	・・・ったく、\nどこまでつづいてやがんだ、\nこのどうくつ！？%b%h	
3727	map	1	56	/YD00.MAP@72444	・・・そういや、\n%s11はここには\n来てないみたいだな。%b%h	
3728	map	1	24	/YD00.MAP@72532	どっちへ行ったんだろ？%b	
3729	map	1	41	/YD00.MAP@72589	・・・ふぅ。\n手のこんだしかけだねぇ。%b%h	
3730	map	1	74	/YD00.MAP@72663	まだ先があるようだから、\nここで引き返すワケにも\nいかないしねぇ・・・。%b%h	
3731	map	1	70	/YD00.MAP@72770	なぁんかこう、\nズルズル流されてるだけって\n気がしないでもないけど。%b%h	
3732	map	1	49	/YD00.MAP@72873	そういや、%s11は\nどうしてるんだろうねぇ・・・？%b	
3733	map	1	72	/YD00.MAP@73034	どうなってるんだ、\nこのどうくつは！？\nまだ先があるようだけど・・・。%b%h	
3734	map	1	103	/YD00.MAP@73138	なんて言うか・・・\nまるで、ただ奥へ奥へと\n引きずりこまれていくだけのような\n気味の悪い感覚だ・・・。%b%h	
3735	map	1	50	/YD00.MAP@73273	こんな時に、\n%s11や%s10さんが\nいてくれたら・・・%b	
3736	map	1	35	/YD00.MAP@73355	ふぅ・・・\nまだ先があるようだな。%b	
3737	map	1	74	/YD00.MAP@73422	・・・オレたちは、\n先へ進むしかないのか！？\n%s11とわかれたままで・・・。%b	
3738	map	1	31	/YD00.MAP@73528	もうっ、\nどうなってんのよ？%b%h	
3739	map	1	49	/YD00.MAP@73591	なんなのよ、ここ？\nうす気味悪いわねぇ・・・。%b%h	
3740	map	1	39	/YD00.MAP@73672	そう言えば、\n%s11はどうしてるのかな？%b	
3741	map	1	41	/YD00.MAP@73743	なんと！\nまだ奥につづいているとは！？%b%h	
3742	map	1	53	/YD00.MAP@73816	このどうくつは、\n一体どこに通じておるのであろうか。%b	
3743	map	1	68	/YD00.MAP@73901	・・・それに、\n%s10どの、%s11どのは\nいかがなさっておるのやら・・・%b	
3744	map	1	28	/YD00.MAP@74001	妙だな、この感覚・・・。%b%h	
3745	map	1	39	/YD00.MAP@74061	いったい、\nこの先には何があるのだ！？%b	
3746	map	1	39	/YD00.MAP@74132	ねーねー、\nまだ道がつづいてるよー。%b%h	
3747	map	1	20	/YD00.MAP@74203	先に行くからねー！%b	
3748	map	1	39	/YD00.MAP@74255	なんなんだかなぁ、\nこのどうくつは。%b%h	
3749	map	1	59	/YD00.MAP@74326	入ってみたはいいが、\nいったいどこまでつづいてんだぁ！？%b%h	
3750	map	1	31	/YD00.MAP@74417	ふぁ～あ、\nタイクツだぜ・・・%b	
3751	map	1	51	/YD00.MAP@74480	ほっほっほっ、\nまだ先があるようじゃのう・・・。%b%h	
3752	map	1	29	/YD00.MAP@74563	どれ、\nもう一ふんばりかの。%b	
3753	map	1	37	/YD00.MAP@74634	一部の床が\nもり上がったみたいだな。%b	
3754	map	1	39	/YD00.MAP@74703	一部の地面が\nもり上がったみたいだぜ。%b	
3755	map	1	35	/YD00.MAP@74774	一部の床が\nもり上がったみたいね。%b	
3756	map	1	46	/YD00.MAP@74841	なんと！\n一部の床が\nもり上がったようですぞ。%b	
3757	map	1	31	/YD00.MAP@74919	一部の床が\n上昇したようだな。%b	
3758	map	1	57	/YD00.MAP@74982	わぁっ、コレおもしろぉい！\n地面がもり上がっちゃったよ！%b	
3759	map	1	36	/YD00.MAP@75071	地面をもり上げるしかけのようだな。%b	
3760	map	1	64	/YD00.MAP@75139	ほっほっほっ、\nこりゃ楽しいわい。\n床がせり上がるしかけとはな。%b	
3761	map	1	28	/YD00.MAP@75235	一部の床がもり上がったぞ！%b	
3762	map	1	43	/YD00.MAP@75296	地面をもり上げるしかけが\n動いたようだね。%b	
3763	map	1	33	/YD00.MAP@75453	一部の床が\n下がったみたいだな。%b	
3764	map	1	37	/YD00.MAP@75518	一部の地面が\n低くなったみたいだぜ。%b	
3765	map	1	31	/YD00.MAP@75587	一部の床が\n下がったみたいね。%b	
3766	map	1	44	/YD00.MAP@75650	なんと！\n一部の床が\n下がっていきましたぞ。%b	
3767	map	1	30	/YD00.MAP@75726	一部の床が下降したようだな。%b	
3768	map	1	55	/YD00.MAP@75788	わぁっ、コレおもしろぉい！\n地面が低くなっちゃったよ！%b	
3769	map	1	34	/YD00.MAP@75875	地面を低くするしかけのようだな。%b	
3770	map	1	64	/YD00.MAP@75941	ほっほっほっ、\nこりゃ楽しいわい。\n床がしずみこむしかけとはな。%b	
3771	map	1	32	/YD00.MAP@76037	一部の床が下がってしまったぞ！%b	
3772	map	1	41	/YD00.MAP@76102	地面を低くするしかけが\n動いたようだね。%b	
3773	map	2	33	/YD00.MAP@76257	ん？\n何も反応がないみたいだな。%b	
3774	map	1	37	/YD00.MAP@76387	あら？\n何も反応がなかったみたいね。%b	
3775	map	1	46	/YD00.MAP@76456	なんと！\n何もおこらんとは、\nどういうコトだ！%b	
